game,difficulty,model,model_short,timestamp,run_id,repeat,dimension,indicator,score,max_score,normalized
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,window_creation,1.0,1.0,1.0
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,event_handling_mechanism,1.0,1.0,1.0
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,process_controllability,1.0,1.0,1.0
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,rule_completeness,1.0,2.0,0.5
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,state_evolution,1.0,2.0,0.5
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,interaction_validity,2.0,2.0,1.0
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,goal_feedback_alignment,1.0,2.0,0.5
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,constraint_termination,1.0,2.0,0.5
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,modularity,20.0,20.0,1.0
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,reuse,15.0,20.0,0.75
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,naming,15.0,15.0,1.0
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,comments,0.0,15.0,0.0
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,constants,5.0,15.0,0.3333333333333333
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,complexity,10.0,15.0,0.6666666666666666
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,visual,25.0,25.0,1.0
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,smoothness,35.0,35.0,1.0
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,balance,12.0,20.0,0.6
pong,easy,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,audio_animation,14.0,20.0,0.7
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,python_syntax_correct,1.0,1.0,1.0
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,short_runtime_stable,1.0,1.0,1.0
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,dependency_initialization_complete,1.0,1.0,1.0
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,window_creation,1.0,1.0,1.0
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,event_handling_mechanism,1.0,1.0,1.0
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,process_controllability,1.0,1.0,1.0
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,rule_completeness,1.0,2.0,0.5
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,state_evolution,1.0,2.0,0.5
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,interaction_validity,1.0,2.0,0.5
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,goal_feedback_alignment,1.0,2.0,0.5
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,constraint_termination,1.0,2.0,0.5
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,modularity,3.0,20.0,0.15
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,reuse,17.0,20.0,0.85
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,naming,15.0,15.0,1.0
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,comments,15.0,15.0,1.0
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,constants,5.0,15.0,0.3333333333333333
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,complexity,0.0,15.0,0.0
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,UX,visual,25.0,25.0,1.0
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,UX,smoothness,35.0,35.0,1.0
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,UX,balance,20.0,20.0,1.0
pong,easy,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,UX,audio_animation,14.0,20.0,0.7
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,python_syntax_correct,1.0,1.0,1.0
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,short_runtime_stable,0.0,1.0,0.0
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,dependency_initialization_complete,1.0,1.0,1.0
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,window_creation,1.0,1.0,1.0
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,event_handling_mechanism,1.0,1.0,1.0
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,process_controllability,0.0,1.0,0.0
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,rule_completeness,1.0,2.0,0.5
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,state_evolution,1.0,2.0,0.5
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,interaction_validity,2.0,2.0,1.0
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,goal_feedback_alignment,1.0,2.0,0.5
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,constraint_termination,1.0,2.0,0.5
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,modularity,9.0,20.0,0.45
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,reuse,17.0,20.0,0.85
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,naming,15.0,15.0,1.0
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,comments,0.0,15.0,0.0
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,constants,0.0,15.0,0.0
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,complexity,5.0,15.0,0.3333333333333333
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,UX,visual,25.0,25.0,1.0
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,UX,smoothness,15.0,35.0,0.42857142857142855
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,UX,balance,6.0,20.0,0.3
tetris,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,UX,audio_animation,8.0,20.0,0.4
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,python_syntax_correct,1.0,1.0,1.0
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,short_runtime_stable,1.0,1.0,1.0
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,dependency_initialization_complete,1.0,1.0,1.0
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,window_creation,1.0,1.0,1.0
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,event_handling_mechanism,1.0,1.0,1.0
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,process_controllability,1.0,1.0,1.0
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,rule_completeness,1.0,2.0,0.5
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,state_evolution,1.0,2.0,0.5
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,interaction_validity,2.0,2.0,1.0
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,goal_feedback_alignment,1.0,2.0,0.5
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,constraint_termination,1.0,2.0,0.5
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,modularity,17.0,20.0,0.85
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,reuse,15.0,20.0,0.75
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,naming,15.0,15.0,1.0
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,comments,10.0,15.0,0.6666666666666666
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,constants,0.0,15.0,0.0
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,complexity,10.0,15.0,0.6666666666666666
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,visual,25.0,25.0,1.0
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,smoothness,35.0,35.0,1.0
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,balance,12.0,20.0,0.6
tetris,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,audio_animation,8.0,20.0,0.4
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,python_syntax_correct,1.0,1.0,1.0
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,short_runtime_stable,1.0,1.0,1.0
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,dependency_initialization_complete,1.0,1.0,1.0
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,window_creation,1.0,1.0,1.0
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,event_handling_mechanism,1.0,1.0,1.0
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,process_controllability,1.0,1.0,1.0
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,rule_completeness,1.0,2.0,0.5
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,state_evolution,1.0,2.0,0.5
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,interaction_validity,2.0,2.0,1.0
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,goal_feedback_alignment,1.0,2.0,0.5
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,constraint_termination,1.0,2.0,0.5
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,modularity,15.0,20.0,0.75
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,reuse,17.0,20.0,0.85
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,naming,15.0,15.0,1.0
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,comments,10.0,15.0,0.6666666666666666
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,constants,0.0,15.0,0.0
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,complexity,0.0,15.0,0.0
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,UX,visual,25.0,25.0,1.0
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,UX,smoothness,35.0,35.0,1.0
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,UX,balance,12.0,20.0,0.6
tetris,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,UX,audio_animation,14.0,20.0,0.7
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,python_syntax_correct,1.0,1.0,1.0
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,short_runtime_stable,1.0,1.0,1.0
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,dependency_initialization_complete,1.0,1.0,1.0
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,window_creation,1.0,1.0,1.0
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,event_handling_mechanism,1.0,1.0,1.0
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,process_controllability,1.0,1.0,1.0
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,rule_completeness,1.0,2.0,0.5
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,state_evolution,1.0,2.0,0.5
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,interaction_validity,2.0,2.0,1.0
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,goal_feedback_alignment,1.0,2.0,0.5
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,constraint_termination,1.0,2.0,0.5
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,modularity,17.0,20.0,0.85
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,reuse,17.0,20.0,0.85
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,naming,15.0,15.0,1.0
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,comments,0.0,15.0,0.0
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,constants,0.0,15.0,0.0
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,complexity,0.0,15.0,0.0
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,UX,visual,25.0,25.0,1.0
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,UX,smoothness,35.0,35.0,1.0
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,UX,balance,12.0,20.0,0.6
space_invaders,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,UX,audio_animation,14.0,20.0,0.7
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,python_syntax_correct,1.0,1.0,1.0
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,short_runtime_stable,1.0,1.0,1.0
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,dependency_initialization_complete,1.0,1.0,1.0
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,window_creation,1.0,1.0,1.0
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,event_handling_mechanism,1.0,1.0,1.0
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,process_controllability,1.0,1.0,1.0
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,rule_completeness,1.0,2.0,0.5
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,state_evolution,1.0,2.0,0.5
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,interaction_validity,2.0,2.0,1.0
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,goal_feedback_alignment,1.0,2.0,0.5
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,constraint_termination,1.0,2.0,0.5
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,modularity,19.0,20.0,0.95
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,reuse,20.0,20.0,1.0
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,naming,15.0,15.0,1.0
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,comments,0.0,15.0,0.0
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,constants,0.0,15.0,0.0
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,complexity,10.0,15.0,0.6666666666666666
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,visual,25.0,25.0,1.0
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,smoothness,35.0,35.0,1.0
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,balance,12.0,20.0,0.6
space_invaders,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,audio_animation,14.0,20.0,0.7
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,python_syntax_correct,1.0,1.0,1.0
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,short_runtime_stable,1.0,1.0,1.0
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,dependency_initialization_complete,1.0,1.0,1.0
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,window_creation,1.0,1.0,1.0
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,event_handling_mechanism,1.0,1.0,1.0
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Executability,process_controllability,1.0,1.0,1.0
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,rule_completeness,1.0,2.0,0.5
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,state_evolution,1.0,2.0,0.5
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,interaction_validity,2.0,2.0,1.0
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,goal_feedback_alignment,1.0,2.0,0.5
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Functionality,constraint_termination,1.0,2.0,0.5
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,modularity,17.0,20.0,0.85
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,reuse,15.0,20.0,0.75
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,naming,15.0,15.0,1.0
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,comments,10.0,15.0,0.6666666666666666
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,constants,0.0,15.0,0.0
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,Code Quality,complexity,0.0,15.0,0.0
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,UX,visual,25.0,25.0,1.0
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,UX,smoothness,35.0,35.0,1.0
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,UX,balance,12.0,20.0,0.6
space_invaders,medium,qwen.qwen3-coder-next,Qwen Coder,20260430_120519,20260430_120519,5,UX,audio_animation,14.0,20.0,0.7
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,python_syntax_correct,1.0,1.0,1.0
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,short_runtime_stable,1.0,1.0,1.0
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,dependency_initialization_complete,1.0,1.0,1.0
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,window_creation,1.0,1.0,1.0
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,event_handling_mechanism,1.0,1.0,1.0
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Executability,process_controllability,1.0,1.0,1.0
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,rule_completeness,1.0,2.0,0.5
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,state_evolution,1.0,2.0,0.5
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,interaction_validity,2.0,2.0,1.0
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,goal_feedback_alignment,1.0,2.0,0.5
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Functionality,constraint_termination,1.0,2.0,0.5
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,modularity,20.0,20.0,1.0
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,reuse,15.0,20.0,0.75
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,naming,15.0,15.0,1.0
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,comments,0.0,15.0,0.0
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,constants,0.0,15.0,0.0
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,Code Quality,complexity,10.0,15.0,0.6666666666666666
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,UX,visual,25.0,25.0,1.0
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,UX,smoothness,35.0,35.0,1.0
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,UX,balance,12.0,20.0,0.6
pacman,medium,amazon.nova-pro-v1:0,Nova Pro,20260430_120519,20260430_120519,5,UX,audio_animation,14.0,20.0,0.7
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,python_syntax_correct,1.0,1.0,1.0
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,short_runtime_stable,0.0,1.0,0.0
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,dependency_initialization_complete,1.0,1.0,1.0
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,window_creation,1.0,1.0,1.0
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,event_handling_mechanism,1.0,1.0,1.0
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Executability,process_controllability,0.0,1.0,0.0
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,rule_completeness,1.0,2.0,0.5
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,state_evolution,1.0,2.0,0.5
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,interaction_validity,2.0,2.0,1.0
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,goal_feedback_alignment,1.0,2.0,0.5
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Functionality,constraint_termination,1.0,2.0,0.5
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,modularity,19.0,20.0,0.95
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,reuse,8.0,20.0,0.4
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,naming,15.0,15.0,1.0
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,comments,10.0,15.0,0.6666666666666666
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,constants,0.0,15.0,0.0
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,Code Quality,complexity,10.0,15.0,0.6666666666666666
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,visual,25.0,25.0,1.0
pacman,medium,deepseek.v3.2,DeepSeek V3.2,20260430_120519,20260430_120519,5,UX,smoothness,15.0,35.0,0.42857142857142855
